2022-01-21 09:34:42 DEBUG win32chesslib.c:231: g_move_to | is_castling = 0
2022-01-21 09:34:42 DEBUG win32chesslib.c:232: g_move_to | global castling = 0-0
2022-01-21 09:34:43 DEBUG win32chesslib.c:301: g_get_moves_list | color = 0
2022-01-21 09:34:45 DEBUG win32chesslib.c:229: g_move_to | color = 0
2022-01-21 09:34:45 DEBUG win32chesslib.c:230: g_move_to | en_passant = 0
2022-01-21 09:34:45 DEBUG win32chesslib.c:231: g_move_to | is_castling = 0
2022-01-21 09:34:45 DEBUG win32chesslib.c:232: g_move_to | global castling = 0-0
2022-01-21 09:34:45 DEBUG win32chesslib.c:181: g_alpha_beta | 1 5 
2022-01-21 09:34:47 DEBUG win32chesslib.c:229: g_move_to | color = 1
2022-01-21 09:34:47 DEBUG win32chesslib.c:230: g_move_to | en_passant = 0
2022-01-21 09:34:47 DEBUG win32chesslib.c:231: g_move_to | is_castling = 0
2022-01-21 09:34:47 DEBUG win32chesslib.c:232: g_move_to | global castling = 0-0
2022-01-21 09:34:50 DEBUG win32chesslib.c:301: g_get_moves_list | color = 0
2022-01-21 09:34:51 DEBUG win32chesslib.c:229: g_move_to | color = 0
2022-01-21 09:34:51 DEBUG win32chesslib.c:230: g_move_to | en_passant = 0
2022-01-21 09:34:51 DEBUG win32chesslib.c:231: g_move_to | is_castling = 0
2022-01-21 09:34:51 DEBUG win32chesslib.c:232: g_move_to | global castling = 0-0
2022-01-21 09:34:51 DEBUG win32chesslib.c:181: g_alpha_beta | 1 5 
2022-01-21 09:34:53 DEBUG win32chesslib.c:229: g_move_to | color = 1
2022-01-21 09:34:53 DEBUG win32chesslib.c:230: g_move_to | en_passant = 0
2022-01-21 09:34:53 DEBUG win32chesslib.c:231: g_move_to | is_castling = 0
2022-01-21 09:34:53 DEBUG win32chesslib.c:232: g_move_to | global castling = 0-0
2022-01-21 09:35:12 DEBUG win32chesslib.c:88: g_close_chess_lib
